"Регулировка мощности";"Вес";"Уровень шума";"Тип инфракрасного обогревателя";"Уровни мощности";"Защитные функции";"Установка тепловой завесы";"Изображение";"Термостат";"Количество секций";"Максимальный воздухообмен";"Наименование";"Габариты (ШхВхГ)";"Тип";"Напряжение";"Поворот корпуса";"Удобство использования";"Потребляемая энергия";"Тип нагревательного элемента";"Вентиляция без нагрева";"Дополнительная информация";"Каминный эффект";"Ионизатор";"Цена";"Управление";"Пылевой фильтр";"Увлажнитель";"Варианты монтажа";"Площадь обогрева";"Максимальный нагрев поверхности";"Вентилятор";"Мощность обогрева";"Таймер"
"есть";0.0;0;"";"18000/9000/115 Вт";"отключение при перегреве";"";"aeronikifh180-3.jpg";"есть";"";"";"Aeronik IFH180-3";"";"тепловая пушка";"380/400 В";"";"ручка";0;"";"есть";"";"";"";0;"механическое, регулировка температуры";"";"";"напольный";0;"";"есть";0;"нет"
"есть";0.0;0;"";"2000/1300/650 Вт";"отключение при перегреве, влагозащитный корпус";"";"aeronikifh20-1h.jpg";"есть";"";"";"Aeronik IFH20-1H";"";"тепловая пушка";"220/230 В";"";"ручка";0;"";"есть";"";"";"";2331;"механическое, регулировка температуры";"";"";"напольный";0;"";"есть";0;"нет"
"есть";0.0;0;"";"3300/1650 Вт";"отключение при перегреве";"";"aeronikifh33-1h.jpg";"есть";"";"";"Aeronik IFH33-1H";"";"тепловая пушка";"";"";"ручка";0;"";"есть";"";"";"";2539;"механическое, регулировка температуры";"";"";"напольный";0;"";"есть";0;"нет"
"есть";0.0;0;"";"5000/2500 Вт";"отключение при перегреве";"";"aeronikifh50-1h.jpg";"";"";"";"Aeronik IFH50-1H";"";"тепловая пушка";"";"";"ручка";0;"";"есть";"";"";"";3432;"механическое, регулировка температуры";"";"";"напольный";0;"";"есть";0;"нет"
"Aerotek"
"";6.0;0;"";"";"";"";"aerotekahi-1000b.jpg";"";"";"";"Aerotek AHI-1000B";"164x15x4.3 см";"инфракрасный";"220/230 В";"";"";0;"";"";"";"";"";3017;"";"";"";"потолочный";0;"";"";1000;"нет"
"";10.0;0;"";"";"";"";"aerotekahi-2000b.jpg";"";"";"";"Aerotek AHI-2000B";"164x27.6x4.3 см";"инфракрасный";"220/230 В";"";"";0;"";"";"";"";"";3867;"";"";"";"потолочный";0;"";"";2000;"нет"
"Aiken"
"есть";5.5;0;"";"2000/1000 Вт";"отключение при перегреве, влагозащитный корпус";"";"aikenmeh-200.jpg";"есть";"";"280 куб.м/ч";"Aiken MEH 200";"";"тепловая пушка";"220/230 В";"";"ручка";0;"ТЭН";"есть";"";"";"";1747;"механическое, регулировка температуры";"";"";"напольный";0;"";"есть";0;"нет"
"есть";4.2;0;"";"2000/1000 Вт";"отключение при перегреве, влагозащитный корпус";"";"aikenmeh-200a.jpg";"есть";"";"200 куб.м/ч";"Aiken MEH 200A";"";"тепловая пушка";"220/230 В";"";"ручка";0;"ТЭН";"есть";"";"";"";1265;"механическое, регулировка температуры";"";"";"напольный";0;"";"есть";0;"нет"
"есть";6.8;0;"";"3300/2200/1100 Вт";"отключение при перегреве, влагозащитный корпус";"";"aikenmeh-330.jpg";"есть";"";"280 куб.м/ч";"Aiken MEH 330";"";"тепловая пушка";"220/230 В";"";"ручка";0;"ТЭН";"есть";"";"";"";2000;"механическое, регулировка температуры";"";"";"напольный";0;"";"есть";0;"нет"
"есть";9.0;0;"";"5000/2500 Вт";"отключение при перегреве, влагозащитный корпус";"";"aikenmeh-500.jpg";"есть";"";"540 куб.м/ч";"Aiken MEH 500";"";"тепловая пушка";"380/400 В";"";"ручка";0;"ТЭН";"";"";"";"";0;"механическое, регулировка температуры, выключатель со световым индикатором";"";"";"напольный";0;"";"есть";0;"нет"
"есть";12.0;0;"";"9000/4500 Вт";"отключение при перегреве, влагозащитный корпус";"";"aikenmeh-900.jpg";"есть";"";"760 куб.м/ч";"Aiken MEH 900";"";"тепловая пушка";"380/400 В";"";"ручка";0;"ТЭН";"есть";"";"";"";5445;"механическое, регулировка температуры";"";"";"напольный";0;"";"есть";0;"нет"
"Air Comfort"
"есть";4.0;0;"карбоновый";"";"отключение при перегреве, отключение при опрокидывании";"";"air-comfortad-h1200r.jpg";"нет";"";"";"Air Comfort AD-H1200R";"27x81x15.5 см";"инфракрасный";"220/230 В";"есть, угол поворота 180°";"";1200;"";"";"";"";"";3850;"";"";"";"напольный";20;"";"";0;"нет"
"есть";4.0;0;"карбоновый";"900/450 Вт";"отключение при перегреве, отключение при опрокидывании";"";"air-comfortad-h900r.jpg";"нет";"";"";"Air Comfort AD-H900R";"27x81x10 см";"инфракрасный";"220/230 В";"есть, угол поворота 180°";"";0;"";"";"";"";"";3400;"";"";"";"напольный";20;"";"";0;"нет"
"Atlantic"
"";0.0;0;"";"";"защита от мороза, отключение при перегреве, влагозащитный корпус";"";"atlanticf117-1000w.jpg";"есть";"";"";"Atlantic F117 1000W";"44.3x45x7.8 см";"конвектор";"";"";"";0;"";"";"ножки опционально";"";"";2650;"электронное, регулировка температуры";"";"";"настенный, напольный";0;"";"";1000;""
"";0.0;0;"";"";"защита от мороза, отключение при перегреве, влагозащитный корпус";"";"atlanticf117-500w.jpg";"есть";"";"";"Atlantic F117 500W";"29x45x7.8 см";"конвектор";"";"";"";0;"";"";"ножки опционально";"";"";2364;"электронное, регулировка температуры";"";"";"настенный, напольный";0;"";"";500;""
"";3.2;0;"";"";"отключение при перегреве";"";"atlanticf117-design-1000w.jpg";"есть";"";"";"Atlantic F117 Design 1000W";"45.8x45.1x9.8 см";"конвектор";"220/230 В";"";"";0;"";"";"";"";"";2460;"электронное, регулировка температуры, режим программирования, выключатель со световым индикатором";"";"";"настенный";0;"";"";1000;"нет"
"";4.4;0;"";"";"отключение при перегреве";"";"atlanticf117-design-1500w.jpg";"есть";"";"";"Atlantic F117 Design 1500W";"60.6x45.1x9.8 см";"конвектор";"220/230 В";"";"";0;"";"";"";"";"";2800;"электронное, регулировка температуры, режим программирования, выключатель со световым индикатором";"";"";"настенный";0;"";"";1500;"нет"
"Ballu"
"есть";4.2;0;"";"1000/500 Вт";"отключение при перегреве, отключение при опрокидывании";"";"ballubece-1000.jpg";"есть";"";"";"Ballu BEC/E-1000";"46x40x7.8 см";"конвектор";"220/230 В";"";"колесики";0;"";"";"";"";"есть";2418;"электронное, дисплей, регулировка температуры";"";"";"настенный, напольный";15;"";"";0;"есть, на 24 ч"
"есть";4.9;0;"";"1500/750 Вт";"отключение при перегреве, отключение при опрокидывании";"";"ballubece-1500.jpg";"есть";"";"";"Ballu BEC/E-1500";"59.5x40x7.8 см";"конвектор";"220/230 В";"";"колесики";0;"";"";"";"";"есть";2853;"электронное, дисплей, регулировка температуры";"";"";"настенный, напольный";20;"";"";0;"есть, на 24 ч"
"есть";6.4;0;"";"2000/1000 Вт";"отключение при перегреве, отключение при опрокидывании";"";"ballubece-2000.jpg";"есть";"";"";"Ballu BEC/E-2000";"83x40x7.8 см";"конвектор";"220/230 В";"";"колесики";0;"";"";"";"";"есть";3480;"электронное, дисплей, регулировка температуры";"";"";"настенный, напольный";25;"";"";0;"есть, на 24 ч"
"есть";4.0;0;"";"1000/500 Вт";"отключение при перегреве, отключение при опрокидывании";"";"ballubecm-1000.jpg";"есть";"";"";"Ballu BEC/M-1000";"46x40x7.8 см";"конвектор";"220/230 В";"";"колесики";0;"";"";"";"";"";1900;"механическое, регулировка температуры";"";"";"настенный, напольный";15;"";"";0;"нет"
"есть";4.7;0;"";"1500/750 Вт";"отключение при перегреве, отключение при опрокидывании";"";"ballubecm-1500.jpg";"есть";"";"";"Ballu BEC/M-1500";"59.5x40x7.8 см";"конвектор";"220/230 В";"";"колесики";0;"";"";"";"";"";2290;"механическое, регулировка температуры";"";"";"настенный, напольный";20;"";"";0;"нет"
"есть";6.3;0;"";"2000/1000 Вт";"отключение при перегреве";"";"ballubecm-2000.jpg";"есть";"";"";"Ballu BEC/M-2000";"83x40x7.8 см";"конвектор";"220/230 В";"";"колесики";0;"";"";"";"";"";2790;"механическое, регулировка температуры";"";"";"настенный, напольный";25;"";"";0;"нет"
"";4.1;0;"";"";"отключение при перегреве";"";"ballubecm-500.jpg";"есть";"";"";"Ballu BEC/M-500";"46x40x7.8 см";"конвектор";"220/230 В";"";"колесики";0;"";"";"";"";"";1890;"механическое, регулировка температуры";"";"";"настенный, напольный";8;"";"";500;"нет"
"";8.1;0;"";"";"отключение при перегреве, отключение при опрокидывании";"";"ballubehm-2000.jpg";"есть";"";"";"Ballu BEH/M-2000";"126x40x5.5 см";"конвектор";"220/230 В";"";"колесики";0;"";"";"";"";"";3200;"механическое, регулировка температуры, выключатель со световым индикатором";"";"";"настенный, напольный";25;"";"";2000;"нет"
"есть";7.1;0;"";"1000/500 Вт";"отключение при перегреве, отключение при опрокидывании, влагозащитный корпус";"";"ballubepe-1000.jpg";"есть";"";"";"Ballu BEP/E-1000";"60x45.2x10.5 см";"конвектор";"220/230 В";"";"колесики";0;"";"";"черное высокопрочное стекло";"";"";3580;"электронное, дисплей, пульт ДУ, регулировка температуры";"";"";"настенный, напольный";15;"";"";0;"есть, на 8 ч"
"есть";9.45;0;"";"1500/750 Вт";"отключение при перегреве, отключение при опрокидывании, влагозащитный корпус";"";"ballubepe-1500.jpg";"есть";"";"";"Ballu BEP/E-1500";"82x45.2x10.5 см";"конвектор";"220/230 В";"";"колесики";0;"";"";"черное высокопрочное стекло";"";"";0;"электронное, дисплей, пульт ДУ, регулировка температуры";"";"";"настенный, напольный";20;"";"";0;"есть, на 8 ч"
"есть";12.0;0;"";"2000/1000 Вт";"отключение при перегреве, отключение при опрокидывании, влагозащитный корпус";"";"ballubepe-2000.jpg";"есть";"";"";"Ballu BEP/E-2000";"104x45.2x10.5 см";"конвектор";"220/230 В";"";"колесики";0;"";"";"черное высокопрочное стекло";"";"";0;"электронное, дисплей, пульт ДУ, регулировка температуры";"";"";"настенный, напольный";25;"";"";0;"есть, на 8 ч"
"есть";1.4;0;"";"1500/850 Вт";"отключение при перегреве, отключение при опрокидывании";"";"ballubfhc-20.jpg";"есть";"";"";"Ballu BFH/C-20";"21x24x14 см";"термовентилятор";"220/230 В";"";"";0;"керамический нагреватель";"есть";"";"";"";867;"механическое, регулировка температуры";"";"";"напольный";0;"";"есть";0;"нет"
"есть";1.0;0;"";"1500/750 Вт";"отключение при перегреве, отключение при опрокидывании";"";"ballubfhs-05.jpg";"есть";"";"";"Ballu BFH/S-05";"21x24x12.8 см";"термовентилятор";"220/230 В";"";"";0;"электрическая спираль";"есть";"";"";"";590;"механическое, регулировка температуры";"";"";"напольный";0;"";"есть";0;"нет"
"есть";44.5;0;"";"12000/6000 Вт";"отключение при перегреве";"горизонтальная/вертикальная, макс. высота установки 3.50м";"ballubhc-12000-tr-bhc-12-tr.jpg";"есть";"";"3000 куб.м/ч";"Ballu BHC-12.000 TR (BHC-12 TR)";"195x24.5x22 см";"тепловая завеса";"380/400 В";"";"";0;"ТЭН";"есть";"";"";"";17991;"электронное, пульт ДУ, регулировка температуры";"";"";"настенный";0;"";"есть";0;"нет"
"есть";44.5;0;"";"18000/9000 Вт";"отключение при перегреве";"горизонтальная/вертикальная, макс. высота установки 3.50м";"ballubhc-18000-tr-bhc-18-tr.jpg";"есть";"";"3000 куб.м/ч";"Ballu BHC-18.000 TR (BHC-18 TR)";"195x24.5x22 см";"тепловая завеса";"380/400 В";"";"";0;"ТЭН";"есть";"";"";"";20801;"электронное, пульт ДУ, регулировка температуры";"";"";"настенный";0;"";"есть";0;"нет"
"есть";48.0;0;"";"24000/12000 Вт";"отключение при перегреве";"горизонтальная/вертикальная, макс. высота установки 3.50м";"ballubhc-24000-tr-bhc-24-tr.jpg";"есть";"";"3000 куб.м/ч";"Ballu BHC-24.000 TR (BHC-24 TR)";"195x24.5x22 см";"тепловая завеса";"380/400 В";"";"";0;"ТЭН";"есть";"";"";"";23900;"электронное, пульт ДУ, регулировка температуры";"";"";"настенный";0;"";"есть";0;"нет"
"есть";6.0;0;"";"3000/1500 Вт";"отключение при перегреве";"горизонтальная, макс. высота установки 2.50м";"ballubhc-3000-sb-bhc-3-sb.jpg";"нет";"";"380 куб.м/ч";"Ballu BHC-3.000 SB (BHC-3 SB)";"58x19x13.5 см";"тепловая завеса";"220/230 В";"";"";0;"";"есть";"нагревательный элемент игольчатый электронагреватель СТИТЧ";"";"";3200;"механическое";"";"";"настенный";0;"";"есть";0;"нет"
